start,end,duration,event,op,resource,kind,block
749,857,108,qubit_op,INIT_13,Qubit 13,play,main
749,857,108,qubit_op,INIT_155,Qubit 155,play,main
749,857,108,qubit_op,INIT_18,Qubit 18,play,main
749,857,108,qubit_op,INIT_9,Qubit 9,play,main
796,1156,360,other,INIT_0,AWGR0_0,capture,main
796,1156,360,other,INIT_155,AWGR15_155,capture,main
796,1156,360,other,INIT_10,AWGR2_10,capture,main
796,1156,360,other,INIT_11,AWGR2_11,capture,main
796,1156,360,other,INIT_18,AWGR2_18,capture,main
796,1156,360,other,INIT_9,AWGR2_9,capture,main
796,1156,360,other,INIT_12,AWGR3_12,capture,main
796,1156,360,other,INIT_13,AWGR3_13,capture,main
857,921,64,qubit_op,INIT_0,Qubit 0,play,main
857,921,64,qubit_op,INIT_10,Qubit 10,play,main
857,921,64,qubit_op,INIT_11,Qubit 11,play,main
857,921,64,qubit_op,INIT_12,Qubit 12,play,main
857,921,64,qubit_op,INIT_13,Qubit 13,play,main
857,921,64,qubit_op,INIT_155,Qubit 155,play,main
857,921,64,qubit_op,INIT_18,Qubit 18,play,main
857,921,64,qubit_op,INIT_9,Qubit 9,play,main
921,985,64,qubit_op,INIT_0,Qubit 0,play,main
921,985,64,qubit_op,INIT_10,Qubit 10,play,main
921,985,64,qubit_op,INIT_11,Qubit 11,play,main
921,985,64,qubit_op,INIT_12,Qubit 12,play,main
921,985,64,qubit_op,INIT_13,Qubit 13,play,main
921,985,64,qubit_op,INIT_155,Qubit 155,play,main
921,985,64,qubit_op,INIT_18,Qubit 18,play,main
921,985,64,qubit_op,INIT_9,Qubit 9,play,main
1356,1365,9,qubit_op,INIT_0,Qubit 0,play,main
1356,1365,9,qubit_op,INIT_10,Qubit 10,play,main
1356,1365,9,qubit_op,INIT_11,Qubit 11,play,main
1356,1365,9,qubit_op,INIT_12,Qubit 12,play,main
1356,1365,9,qubit_op,INIT_13,Qubit 13,play,main
1356,1365,9,qubit_op,INIT_155,Qubit 155,play,main
1356,1365,9,qubit_op,INIT_18,Qubit 18,play,main
1356,1365,9,qubit_op,INIT_9,Qubit 9,play,main
1365,1365,0,barrier,barrier,Qubit 0,barrier,main
1365,1365,0,barrier,barrier,Qubit 10,barrier,main
1365,1365,0,barrier,barrier,Qubit 11,barrier,main
1365,1365,0,barrier,barrier,Qubit 12,barrier,main
1365,1365,0,barrier,barrier,Qubit 13,barrier,main
1365,1365,0,barrier,barrier,Qubit 155,barrier,main
1365,1365,0,barrier,barrier,Qubit 18,barrier,main
1365,1365,0,barrier,barrier,Qubit 9,barrier,main
1367,1367,0,qubit_op,rz_11,Qubit 11,shift_phase,main
1367,1376,9,qubit_op,sx_11,Qubit 11,play,main
1367,1367,0,qubit_op,rz_18,Qubit 18,shift_phase,main
1367,1376,9,qubit_op,sx_18,Qubit 18,play,main
1371,1371,0,qubit_op,sx_11,Qubit 11,shift_phase,main
1371,1371,0,qubit_op,sx_18,Qubit 18,shift_phase,main
1376,1393,17,cz,cz_11_18,Qubit 11,play,main
1376,1376,0,qubit_op,rz_11,Qubit 11,shift_phase,main
1376,1393,17,cz,cz_11_18,Qubit 18,play,main
1376,1376,0,qubit_op,rz_18,Qubit 18,shift_phase,main
1393,1393,0,cz,cz_11_18,Qubit 11,shift_phase,main
1393,1402,9,qubit_op,x_13,Qubit 13,play,main
1393,1393,0,cz,cz_11_18,Qubit 18,shift_phase,main
1393,1393,0,qubit_op,rz_18,Qubit 18,shift_phase,main
1393,1402,9,qubit_op,sx_18,Qubit 18,play,main
1397,1397,0,qubit_op,sx_18,Qubit 18,shift_phase,main
1402,1402,0,barrier,barrier,Qubit 0,barrier,main
1402,1402,0,barrier,barrier,Qubit 10,barrier,main
1402,1402,0,barrier,barrier,Qubit 11,barrier,main
1402,1402,0,barrier,barrier,Qubit 12,barrier,main
1402,1402,0,qubit_op,rz_12,Qubit 12,shift_phase,main
1402,1411,9,qubit_op,sx_12,Qubit 12,play,main
1402,1402,0,barrier,barrier,Qubit 13,barrier,main
1402,1402,0,barrier,barrier,Qubit 155,barrier,main
1402,1402,0,barrier,barrier,Qubit 18,barrier,main
1402,1402,0,qubit_op,rz_18,Qubit 18,shift_phase,main
1402,1402,0,barrier,barrier,Qubit 9,barrier,main
1406,1406,0,qubit_op,sx_12,Qubit 12,shift_phase,main
1411,1428,17,cz,cz_11_12,Qubit 11,play,main
1411,1428,17,cz,cz_11_12,Qubit 12,play,main
1411,1411,0,qubit_op,rz_12,Qubit 12,shift_phase,main
1428,1428,0,cz,cz_11_12,Qubit 11,shift_phase,main
1428,1428,0,cz,cz_11_12,Qubit 12,shift_phase,main
1428,1428,0,qubit_op,rz_12,Qubit 12,shift_phase,main
1428,1437,9,qubit_op,sx_12,Qubit 12,play,main
1432,1432,0,qubit_op,sx_12,Qubit 12,shift_phase,main
1437,1437,0,barrier,barrier,Qubit 0,barrier,main
1437,1437,0,barrier,barrier,Qubit 10,barrier,main
1437,1437,0,barrier,barrier,Qubit 11,barrier,main
1437,1437,0,barrier,barrier,Qubit 12,barrier,main
1437,1437,0,qubit_op,rz_12,Qubit 12,shift_phase,main
1437,1437,0,barrier,barrier,Qubit 13,barrier,main
1437,1446,9,qubit_op,x_13,Qubit 13,play,main
1437,1437,0,barrier,barrier,Qubit 155,barrier,main
1437,1437,0,barrier,barrier,Qubit 18,barrier,main
1437,1437,0,barrier,barrier,Qubit 9,barrier,main
1446,1446,0,barrier,barrier,Qubit 0,barrier,main
1446,1446,0,barrier,barrier,Qubit 10,barrier,main
1446,1446,0,barrier,barrier,Qubit 11,barrier,main
1446,1446,0,qubit_op,rz_11,Qubit 11,shift_phase,main
1446,1455,9,qubit_op,sx_11,Qubit 11,play,main
1446,1446,0,barrier,barrier,Qubit 12,barrier,main
1446,1446,0,barrier,barrier,Qubit 13,barrier,main
1446,1446,0,barrier,barrier,Qubit 155,barrier,main
1446,1446,0,barrier,barrier,Qubit 18,barrier,main
1446,1446,0,barrier,barrier,Qubit 9,barrier,main
1450,1450,0,qubit_op,sx_11,Qubit 11,shift_phase,main
1455,1455,0,qubit_op,rz_10,Qubit 10,shift_phase,main
1455,1464,9,qubit_op,sx_10,Qubit 10,play,main
1455,1455,0,qubit_op,rz_11,Qubit 11,shift_phase,main
1455,1464,9,qubit_op,sx_11,Qubit 11,play,main
1459,1459,0,qubit_op,sx_10,Qubit 10,shift_phase,main
1459,1459,0,qubit_op,sx_11,Qubit 11,shift_phase,main
1464,1481,17,cz,cz_11_10,Qubit 10,play,main
1464,1464,0,qubit_op,rz_10,Qubit 10,shift_phase,main
1464,1481,17,cz,cz_11_10,Qubit 11,play,main
1464,1464,0,qubit_op,rz_11,Qubit 11,shift_phase,main
1481,1481,0,cz,cz_11_10,Qubit 10,shift_phase,main
1481,1481,0,qubit_op,rz_10,Qubit 10,shift_phase,main
1481,1490,9,qubit_op,sx_10,Qubit 10,play,main
1481,1481,0,cz,cz_11_10,Qubit 11,shift_phase,main
1485,1485,0,qubit_op,sx_10,Qubit 10,shift_phase,main
1490,1490,0,barrier,barrier,Qubit 0,barrier,main
1490,1490,0,barrier,barrier,Qubit 10,barrier,main
1490,1490,0,qubit_op,rz_10,Qubit 10,shift_phase,main
1490,1490,0,barrier,barrier,Qubit 11,barrier,main
1490,1490,0,barrier,barrier,Qubit 12,barrier,main
1490,1490,0,barrier,barrier,Qubit 13,barrier,main
1490,1490,0,barrier,barrier,Qubit 155,barrier,main
1490,1490,0,barrier,barrier,Qubit 18,barrier,main
1490,1490,0,barrier,barrier,Qubit 9,barrier,main
1490,1490,0,qubit_op,rz_9,Qubit 9,shift_phase,main
1490,1499,9,qubit_op,sx_9,Qubit 9,play,main
1494,1494,0,qubit_op,sx_9,Qubit 9,shift_phase,main
1499,1516,17,cz,cz_10_9,Qubit 10,play,main
1499,1516,17,cz,cz_10_9,Qubit 9,play,main
1499,1499,0,qubit_op,rz_9,Qubit 9,shift_phase,main
1516,1516,0,cz,cz_10_9,Qubit 10,shift_phase,main
1516,1516,0,cz,cz_10_9,Qubit 9,shift_phase,main
1516,1516,0,qubit_op,rz_9,Qubit 9,shift_phase,main
1516,1525,9,qubit_op,sx_9,Qubit 9,play,main
1520,1520,0,qubit_op,sx_9,Qubit 9,shift_phase,main
1525,1525,0,barrier,barrier,Qubit 0,barrier,main
1525,1525,0,qubit_op,rz_0,Qubit 0,shift_phase,main
1525,1534,9,qubit_op,sx_0,Qubit 0,play,main
1525,1525,0,barrier,barrier,Qubit 10,barrier,main
1525,1525,0,barrier,barrier,Qubit 11,barrier,main
1525,1525,0,barrier,barrier,Qubit 12,barrier,main
1525,1525,0,barrier,barrier,Qubit 13,barrier,main
1525,1525,0,barrier,barrier,Qubit 155,barrier,main
1525,1525,0,qubit_op,rz_155,Qubit 155,shift_phase,main
1525,1534,9,qubit_op,sx_155,Qubit 155,play,main
1525,1525,0,barrier,barrier,Qubit 18,barrier,main
1525,1525,0,barrier,barrier,Qubit 9,barrier,main
1525,1525,0,qubit_op,rz_9,Qubit 9,shift_phase,main
1529,1529,0,qubit_op,sx_0,Qubit 0,shift_phase,main
1529,1529,0,qubit_op,sx_155,Qubit 155,shift_phase,main
1534,1534,0,barrier,barrier,Qubit 0,barrier,main
1534,1598,64,measure_start,measure_0,Qubit 0,play,main
1534,1534,0,qubit_op,rz_0,Qubit 0,shift_phase,main
1534,1534,0,barrier,barrier,Qubit 155,barrier,main
1534,1598,64,measure_start,measure_155,Qubit 155,play,main
1534,1534,0,qubit_op,rz_155,Qubit 155,shift_phase,main
1598,1706,108,measure_start,measure_0,Qubit 0,play,main
1598,1706,108,measure_start,measure_155,Qubit 155,play,main
1645,2005,360,measure_capture,measure_0,AWGR0_0,capture,main
1645,2005,360,measure_capture,measure_155,AWGR15_155,capture,main
1645,2213,568,broadcast,broadcast,Hub,broadcast,main
1706,1770,64,measure_start,measure_0,Qubit 0,play,main
1706,1770,64,measure_start,measure_155,Qubit 155,play,main
1770,1834,64,measure_start,measure_0,Qubit 0,play,main
1770,1834,64,measure_start,measure_155,Qubit 155,play,main
2213,2220,7,receive,receive,Receive,receive,main
2225,2225,0,barrier,barrier,Qubit 0,barrier,main
2225,2225,0,barrier,barrier,Qubit 155,barrier,main
2232,2232,0,barrier,barrier,Qubit 0,barrier,main
2232,2232,0,barrier,barrier,Qubit 10,barrier,main
2232,2232,0,barrier,barrier,Qubit 11,barrier,main
2232,2232,0,barrier,barrier,Qubit 12,barrier,main
2232,2232,0,barrier,barrier,Qubit 13,barrier,main
2232,2232,0,barrier,barrier,Qubit 155,barrier,main
2232,2232,0,barrier,barrier,Qubit 18,barrier,main
2232,2232,0,barrier,barrier,Qubit 9,barrier,main
2285,2285,0,qubit_op,rz_9,Qubit 9,shift_phase,then
2285,2294,9,qubit_op,sx_9,Qubit 9,play,then
2289,2289,0,qubit_op,sx_9,Qubit 9,shift_phase,then
2294,2311,17,cz,cz_10_9,Qubit 10,play,then
2294,2311,17,cz,cz_10_9,Qubit 9,play,then
2294,2294,0,qubit_op,rz_9,Qubit 9,shift_phase,then
2311,2311,0,cz,cz_10_9,Qubit 10,shift_phase,then
2311,2311,0,qubit_op,rz_10,Qubit 10,shift_phase,then
2311,2320,9,qubit_op,sx_10,Qubit 10,play,then
2311,2311,0,cz,cz_10_9,Qubit 9,shift_phase,then
2315,2315,0,qubit_op,sx_10,Qubit 10,shift_phase,then
2320,2337,17,cz,cz_11_10,Qubit 10,play,then
2320,2320,0,qubit_op,rz_10,Qubit 10,shift_phase,then
2320,2337,17,cz,cz_11_10,Qubit 11,play,then
2336,2336,0,qubit_op,rz_18,Qubit 18,shift_phase,then
2336,2345,9,qubit_op,sx_18,Qubit 18,play,then
2337,2337,0,cz,cz_11_10,Qubit 10,shift_phase,then
2337,2337,0,cz,cz_11_10,Qubit 11,shift_phase,then
2337,2337,0,qubit_op,rz_11,Qubit 11,shift_phase,then
2337,2346,9,qubit_op,sx_11,Qubit 11,play,then
2340,2340,0,qubit_op,sx_18,Qubit 18,shift_phase,then
2341,2341,0,qubit_op,sx_11,Qubit 11,shift_phase,then
2345,2345,0,qubit_op,rz_18,Qubit 18,shift_phase,then
2345,2354,9,qubit_op,sx_18,Qubit 18,play,then
2346,2346,0,qubit_op,rz_11,Qubit 11,shift_phase,then
2346,2355,9,qubit_op,sx_11,Qubit 11,play,then
2346,2346,0,qubit_op,rz_12,Qubit 12,shift_phase,then
2346,2355,9,qubit_op,sx_12,Qubit 12,play,then
2349,2349,0,qubit_op,sx_18,Qubit 18,shift_phase,then
2350,2350,0,qubit_op,sx_11,Qubit 11,shift_phase,then
2350,2350,0,qubit_op,sx_12,Qubit 12,shift_phase,then
2354,2354,0,qubit_op,rz_18,Qubit 18,shift_phase,then
2355,2372,17,cz,cz_11_12,Qubit 11,play,then
2355,2355,0,qubit_op,rz_11,Qubit 11,shift_phase,then
2355,2372,17,cz,cz_11_12,Qubit 12,play,then
2355,2355,0,qubit_op,rz_12,Qubit 12,shift_phase,then
2372,2372,0,cz,cz_11_12,Qubit 11,shift_phase,then
2372,2372,0,qubit_op,rz_11,Qubit 11,shift_phase,then
2372,2381,9,qubit_op,sx_11,Qubit 11,play,then
2372,2372,0,cz,cz_11_12,Qubit 12,shift_phase,then
2372,2381,9,qubit_op,x_13,Qubit 13,play,then
2372,2372,0,qubit_op,rz_18,Qubit 18,shift_phase,then
2372,2381,9,qubit_op,sx_18,Qubit 18,play,then
2376,2376,0,qubit_op,sx_11,Qubit 11,shift_phase,then
2376,2376,0,qubit_op,sx_18,Qubit 18,shift_phase,then
2381,2381,0,qubit_op,rz_10,Qubit 10,shift_phase,then
2381,2390,9,qubit_op,sx_10,Qubit 10,play,then
2381,2381,0,qubit_op,rz_11,Qubit 11,shift_phase,then
2381,2390,9,qubit_op,sx_11,Qubit 11,play,then
2381,2381,0,qubit_op,rz_12,Qubit 12,shift_phase,then
2381,2390,9,qubit_op,sx_12,Qubit 12,play,then
2381,2390,9,qubit_op,x_13,Qubit 13,play,then
2381,2381,0,qubit_op,rz_18,Qubit 18,shift_phase,then
2381,2390,9,qubit_op,sx_18,Qubit 18,play,then
2381,2381,0,qubit_op,rz_9,Qubit 9,shift_phase,then
2381,2390,9,qubit_op,sx_9,Qubit 9,play,then
2385,2385,0,qubit_op,sx_10,Qubit 10,shift_phase,then
2385,2385,0,qubit_op,sx_11,Qubit 11,shift_phase,then
2385,2385,0,qubit_op,sx_12,Qubit 12,shift_phase,then
2385,2385,0,qubit_op,sx_18,Qubit 18,shift_phase,then
2385,2385,0,qubit_op,sx_9,Qubit 9,shift_phase,then
2390,2390,0,qubit_op,rz_10,Qubit 10,shift_phase,then
2390,2390,0,qubit_op,rz_11,Qubit 11,shift_phase,then
2390,2390,0,qubit_op,rz_12,Qubit 12,shift_phase,then
2390,2390,0,qubit_op,rz_18,Qubit 18,shift_phase,then
2390,2390,0,qubit_op,rz_9,Qubit 9,shift_phase,then
2399,2399,0,barrier,barrier,Qubit 0,barrier,main
2399,2399,0,barrier,barrier,Qubit 10,barrier,main
2399,2399,0,barrier,barrier,Qubit 10,barrier,main
2399,2463,64,measure_start,measure_10,Qubit 10,play,main
2399,2399,0,barrier,barrier,Qubit 11,barrier,main
2399,2399,0,barrier,barrier,Qubit 11,barrier,main
2399,2463,64,measure_start,measure_11,Qubit 11,play,main
2399,2399,0,barrier,barrier,Qubit 12,barrier,main
2399,2399,0,barrier,barrier,Qubit 12,barrier,main
2399,2463,64,measure_start,measure_12,Qubit 12,play,main
2399,2399,0,barrier,barrier,Qubit 13,barrier,main
2399,2399,0,barrier,barrier,Qubit 13,barrier,main
2399,2463,64,measure_start,measure_13,Qubit 13,play,main
2399,2399,0,barrier,barrier,Qubit 155,barrier,main
2399,2399,0,barrier,barrier,Qubit 18,barrier,main
2399,2399,0,barrier,barrier,Qubit 18,barrier,main
2399,2463,64,measure_start,measure_18,Qubit 18,play,main
2399,2399,0,barrier,barrier,Qubit 9,barrier,main
2399,2399,0,barrier,barrier,Qubit 9,barrier,main
2399,2463,64,measure_start,measure_9,Qubit 9,play,main
2463,2571,108,measure_start,measure_10,Qubit 10,play,main
2463,2571,108,measure_start,measure_11,Qubit 11,play,main
2463,2571,108,measure_start,measure_12,Qubit 12,play,main
2463,2571,108,measure_start,measure_13,Qubit 13,play,main
2463,2571,108,measure_start,measure_18,Qubit 18,play,main
2463,2571,108,measure_start,measure_9,Qubit 9,play,main
2510,2870,360,measure_capture,measure_10,AWGR2_10,capture,main
2510,2870,360,measure_capture,measure_11,AWGR2_11,capture,main
2510,2870,360,measure_capture,measure_18,AWGR2_18,capture,main
2510,2870,360,measure_capture,measure_9,AWGR2_9,capture,main
2510,2870,360,measure_capture,measure_12,AWGR3_12,capture,main
2510,2870,360,measure_capture,measure_13,AWGR3_13,capture,main
2571,2635,64,measure_start,measure_10,Qubit 10,play,main
2571,2635,64,measure_start,measure_11,Qubit 11,play,main
2571,2635,64,measure_start,measure_12,Qubit 12,play,main
2571,2635,64,measure_start,measure_13,Qubit 13,play,main
2571,2635,64,measure_start,measure_18,Qubit 18,play,main
2571,2635,64,measure_start,measure_9,Qubit 9,play,main
2635,2699,64,measure_start,measure_10,Qubit 10,play,main
2635,2699,64,measure_start,measure_11,Qubit 11,play,main
2635,2699,64,measure_start,measure_12,Qubit 12,play,main
2635,2699,64,measure_start,measure_13,Qubit 13,play,main
2635,2699,64,measure_start,measure_18,Qubit 18,play,main
2635,2699,64,measure_start,measure_9,Qubit 9,play,main
3045,3045,0,barrier,barrier,Qubit 0,barrier,main
3045,3045,0,barrier,barrier,Qubit 10,barrier,main
3045,3045,0,barrier,barrier,Qubit 10,barrier,main
3045,3045,0,barrier,barrier,Qubit 11,barrier,main
3045,3045,0,barrier,barrier,Qubit 11,barrier,main
3045,3045,0,barrier,barrier,Qubit 12,barrier,main
3045,3045,0,barrier,barrier,Qubit 12,barrier,main
3045,3045,0,barrier,barrier,Qubit 13,barrier,main
3045,3045,0,barrier,barrier,Qubit 13,barrier,main
3045,3045,0,barrier,barrier,Qubit 155,barrier,main
3045,3045,0,barrier,barrier,Qubit 18,barrier,main
3045,3045,0,barrier,barrier,Qubit 18,barrier,main
3045,3045,0,barrier,barrier,Qubit 9,barrier,main
3045,3045,0,barrier,barrier,Qubit 9,barrier,main
