start,end,duration,event,op,resource,kind,block
921,985,64,qubit_op,INIT_10,Qubit 10,play,main
921,985,64,qubit_op,INIT_11,Qubit 11,play,main
921,985,64,qubit_op,INIT_12,Qubit 12,play,main
921,985,64,qubit_op,INIT_13,Qubit 13,play,main
921,985,64,qubit_op,INIT_155,Qubit 155,play,main
1356,1365,9,qubit_op,INIT_0,Qubit 0,play,main
1356,1365,9,qubit_op,INIT_10,Qubit 10,play,main
1356,1365,9,qubit_op,INIT_11,Qubit 11,play,main
1356,1365,9,qubit_op,INIT_12,Qubit 12,play,main
1356,1365,9,qubit_op,INIT_13,Qubit 13,play,main
1356,1365,9,qubit_op,INIT_155,Qubit 155,play,main
1365,1365,0,barrier,barrier,Qubit 0,barrier,main
1365,1365,0,barrier,barrier,Qubit 10,barrier,main
1365,1365,0,barrier,barrier,Qubit 11,barrier,main
1365,1365,0,barrier,barrier,Qubit 12,barrier,main
1365,1365,0,barrier,barrier,Qubit 13,barrier,main
1365,1365,0,barrier,barrier,Qubit 155,barrier,main
1367,1367,0,qubit_op,rz_10,Qubit 10,shift_phase,main
1367,1376,9,qubit_op,sx_10,Qubit 10,play,main
1367,1367,0,qubit_op,rz_11,Qubit 11,shift_phase,main
1367,1376,9,qubit_op,sx_11,Qubit 11,play,main
1371,1371,0,qubit_op,sx_10,Qubit 10,shift_phase,main
1371,1371,0,qubit_op,sx_11,Qubit 11,shift_phase,main
1376,1393,17,cz,cz_11_10,Qubit 10,play,main
1376,1376,0,qubit_op,rz_10,Qubit 10,shift_phase,main
1376,1393,17,cz,cz_11_10,Qubit 11,play,main
1376,1376,0,qubit_op,rz_11,Qubit 11,shift_phase,main
1393,1393,0,cz,cz_11_10,Qubit 10,shift_phase,main
1393,1393,0,qubit_op,rz_10,Qubit 10,shift_phase,main
1393,1402,9,qubit_op,sx_10,Qubit 10,play,main
1393,1393,0,cz,cz_11_10,Qubit 11,shift_phase,main
1397,1397,0,qubit_op,sx_10,Qubit 10,shift_phase,main
1402,1402,0,barrier,barrier,Qubit 0,barrier,main
1402,1402,0,barrier,barrier,Qubit 10,barrier,main
1402,1402,0,qubit_op,rz_10,Qubit 10,shift_phase,main
1402,1402,0,barrier,barrier,Qubit 11,barrier,main
1402,1402,0,barrier,barrier,Qubit 12,barrier,main
1402,1402,0,qubit_op,rz_12,Qubit 12,shift_phase,main
1402,1411,9,qubit_op,sx_12,Qubit 12,play,main
1402,1402,0,barrier,barrier,Qubit 13,barrier,main
1402,1402,0,barrier,barrier,Qubit 155,barrier,main
1406,1406,0,qubit_op,sx_12,Qubit 12,shift_phase,main
1411,1428,17,cz,cz_11_12,Qubit 11,play,main
1411,1428,17,cz,cz_11_12,Qubit 12,play,main
1411,1411,0,qubit_op,rz_12,Qubit 12,shift_phase,main
1428,1428,0,cz,cz_11_12,Qubit 11,shift_phase,main
1428,1428,0,cz,cz_11_12,Qubit 12,shift_phase,main
1428,1428,0,qubit_op,rz_12,Qubit 12,shift_phase,main
1428,1437,9,qubit_op,sx_12,Qubit 12,play,main
1432,1432,0,qubit_op,sx_12,Qubit 12,shift_phase,main
1437,1437,0,barrier,barrier,Qubit 0,barrier,main
1437,1437,0,barrier,barrier,Qubit 10,barrier,main
1437,1437,0,barrier,barrier,Qubit 11,barrier,main
1437,1437,0,barrier,barrier,Qubit 12,barrier,main
1437,1437,0,qubit_op,rz_12,Qubit 12,shift_phase,main
1437,1437,0,barrier,barrier,Qubit 13,barrier,main
1437,1437,0,qubit_op,rz_13,Qubit 13,shift_phase,main
1437,1446,9,qubit_op,sx_13,Qubit 13,play,main
1437,1437,0,barrier,barrier,Qubit 155,barrier,main
1441,1441,0,qubit_op,sx_13,Qubit 13,shift_phase,main
1446,1466,20,cz,cz_12_13,Qubit 12,play,main
1446,1466,20,cz,cz_12_13,Qubit 13,play,main
1446,1446,0,qubit_op,rz_13,Qubit 13,shift_phase,main
1466,1466,0,cz,cz_12_13,Qubit 12,shift_phase,main
1466,1466,0,cz,cz_12_13,Qubit 13,shift_phase,main
1466,1466,0,qubit_op,rz_13,Qubit 13,shift_phase,main
1466,1475,9,qubit_op,sx_13,Qubit 13,play,main
1470,1470,0,qubit_op,sx_13,Qubit 13,shift_phase,main
1475,1475,0,barrier,barrier,Qubit 0,barrier,main
1475,1475,0,qubit_op,rz_0,Qubit 0,shift_phase,main
1475,1484,9,qubit_op,sx_0,Qubit 0,play,main
1475,1475,0,barrier,barrier,Qubit 10,barrier,main
1475,1475,0,barrier,barrier,Qubit 11,barrier,main
1475,1475,0,barrier,barrier,Qubit 12,barrier,main
1475,1475,0,barrier,barrier,Qubit 13,barrier,main
1475,1475,0,qubit_op,rz_13,Qubit 13,shift_phase,main
1475,1475,0,barrier,barrier,Qubit 155,barrier,main
1475,1475,0,qubit_op,rz_155,Qubit 155,shift_phase,main
1475,1484,9,qubit_op,sx_155,Qubit 155,play,main
1479,1479,0,qubit_op,sx_0,Qubit 0,shift_phase,main
1479,1479,0,qubit_op,sx_155,Qubit 155,shift_phase,main
1484,1484,0,barrier,barrier,Qubit 0,barrier,main
1484,1548,64,measure_start,measure_0,Qubit 0,play,main
1484,1484,0,qubit_op,rz_0,Qubit 0,shift_phase,main
1484,1484,0,barrier,barrier,Qubit 155,barrier,main
1484,1548,64,measure_start,measure_155,Qubit 155,play,main
1484,1484,0,qubit_op,rz_155,Qubit 155,shift_phase,main
1548,1656,108,measure_start,measure_0,Qubit 0,play,main
1548,1656,108,measure_start,measure_155,Qubit 155,play,main
1595,1955,360,measure_capture,measure_0,AWGR0_0,capture,main
1595,1955,360,measure_capture,measure_155,AWGR15_155,capture,main
1595,2163,568,broadcast,broadcast,Hub,broadcast,main
1656,1720,64,measure_start,measure_0,Qubit 0,play,main
1656,1720,64,measure_start,measure_155,Qubit 155,play,main
1720,1784,64,measure_start,measure_0,Qubit 0,play,main
1720,1784,64,measure_start,measure_155,Qubit 155,play,main
2163,2170,7,receive,receive,Receive,receive,main
2175,2175,0,barrier,barrier,Qubit 0,barrier,main
2175,2175,0,barrier,barrier,Qubit 155,barrier,main
2182,2182,0,barrier,barrier,Qubit 0,barrier,main
2182,2182,0,barrier,barrier,Qubit 10,barrier,main
2182,2182,0,barrier,barrier,Qubit 11,barrier,main
2182,2182,0,barrier,barrier,Qubit 12,barrier,main
2182,2182,0,barrier,barrier,Qubit 13,barrier,main
2182,2182,0,barrier,barrier,Qubit 155,barrier,main
2235,2235,0,qubit_op,rz_13,Qubit 13,shift_phase,then
2235,2244,9,qubit_op,sx_13,Qubit 13,play,then
2239,2239,0,qubit_op,sx_13,Qubit 13,shift_phase,then
2244,2264,20,cz,cz_12_13,Qubit 12,play,then
2244,2264,20,cz,cz_12_13,Qubit 13,play,then
2244,2244,0,qubit_op,rz_13,Qubit 13,shift_phase,then
2254,2254,0,qubit_op,rz_10,Qubit 10,shift_phase,then
2254,2263,9,qubit_op,sx_10,Qubit 10,play,then
2258,2258,0,qubit_op,sx_10,Qubit 10,shift_phase,then
2263,2263,0,qubit_op,rz_10,Qubit 10,shift_phase,then
2263,2272,9,qubit_op,sx_10,Qubit 10,play,then
2264,2264,0,cz,cz_12_13,Qubit 12,shift_phase,then
2264,2264,0,qubit_op,rz_12,Qubit 12,shift_phase,then
2264,2273,9,qubit_op,sx_12,Qubit 12,play,then
2264,2264,0,cz,cz_12_13,Qubit 13,shift_phase,then
2267,2267,0,qubit_op,sx_10,Qubit 10,shift_phase,then
2268,2268,0,qubit_op,sx_12,Qubit 12,shift_phase,then
2272,2272,0,qubit_op,rz_10,Qubit 10,shift_phase,then
2273,2290,17,cz,cz_11_12,Qubit 11,play,then
2273,2290,17,cz,cz_11_12,Qubit 12,play,then
2273,2273,0,qubit_op,rz_12,Qubit 12,shift_phase,then
2290,2290,0,qubit_op,rz_10,Qubit 10,shift_phase,then
2290,2299,9,qubit_op,sx_10,Qubit 10,play,then
2290,2290,0,cz,cz_11_12,Qubit 11,shift_phase,then
2290,2290,0,qubit_op,rz_11,Qubit 11,shift_phase,then
2290,2299,9,qubit_op,sx_11,Qubit 11,play,then
2290,2290,0,cz,cz_11_12,Qubit 12,shift_phase,then
2294,2294,0,qubit_op,sx_10,Qubit 10,shift_phase,then
2294,2294,0,qubit_op,sx_11,Qubit 11,shift_phase,then
2299,2299,0,qubit_op,rz_10,Qubit 10,shift_phase,then
2299,2308,9,qubit_op,sx_10,Qubit 10,play,then
2299,2299,0,qubit_op,rz_11,Qubit 11,shift_phase,then
2299,2308,9,qubit_op,sx_11,Qubit 11,play,then
2299,2299,0,qubit_op,rz_12,Qubit 12,shift_phase,then
2299,2308,9,qubit_op,sx_12,Qubit 12,play,then
2299,2299,0,qubit_op,rz_13,Qubit 13,shift_phase,then
2299,2308,9,qubit_op,sx_13,Qubit 13,play,then
2303,2303,0,qubit_op,sx_10,Qubit 10,shift_phase,then
2303,2303,0,qubit_op,sx_11,Qubit 11,shift_phase,then
2303,2303,0,qubit_op,sx_12,Qubit 12,shift_phase,then
2303,2303,0,qubit_op,sx_13,Qubit 13,shift_phase,then
2308,2308,0,qubit_op,rz_10,Qubit 10,shift_phase,then
2308,2308,0,qubit_op,rz_11,Qubit 11,shift_phase,then
2308,2308,0,qubit_op,rz_12,Qubit 12,shift_phase,then
2308,2308,0,qubit_op,rz_13,Qubit 13,shift_phase,then
2317,2317,0,barrier,barrier,Qubit 0,barrier,main
2317,2317,0,barrier,barrier,Qubit 10,barrier,main
2317,2317,0,barrier,barrier,Qubit 10,barrier,main
2317,2381,64,measure_start,measure_10,Qubit 10,play,main
2317,2317,0,barrier,barrier,Qubit 11,barrier,main
2317,2317,0,barrier,barrier,Qubit 11,barrier,main
2317,2381,64,measure_start,measure_11,Qubit 11,play,main
2317,2317,0,barrier,barrier,Qubit 12,barrier,main
2317,2317,0,barrier,barrier,Qubit 12,barrier,main
2317,2381,64,measure_start,measure_12,Qubit 12,play,main
2317,2317,0,barrier,barrier,Qubit 13,barrier,main
2317,2317,0,barrier,barrier,Qubit 13,barrier,main
2317,2381,64,measure_start,measure_13,Qubit 13,play,main
2317,2317,0,barrier,barrier,Qubit 155,barrier,main
2381,2489,108,measure_start,measure_10,Qubit 10,play,main
2381,2489,108,measure_start,measure_11,Qubit 11,play,main
2381,2489,108,measure_start,measure_12,Qubit 12,play,main
2381,2489,108,measure_start,measure_13,Qubit 13,play,main
2428,2788,360,measure_capture,measure_10,AWGR2_10,capture,main
2428,2788,360,measure_capture,measure_11,AWGR2_11,capture,main
2428,2788,360,measure_capture,measure_12,AWGR3_12,capture,main
2428,2788,360,measure_capture,measure_13,AWGR3_13,capture,main
2489,2553,64,measure_start,measure_10,Qubit 10,play,main
2489,2553,64,measure_start,measure_11,Qubit 11,play,main
2489,2553,64,measure_start,measure_12,Qubit 12,play,main
2489,2553,64,measure_start,measure_13,Qubit 13,play,main
2553,2617,64,measure_start,measure_10,Qubit 10,play,main
2553,2617,64,measure_start,measure_11,Qubit 11,play,main
2553,2617,64,measure_start,measure_12,Qubit 12,play,main
2553,2617,64,measure_start,measure_13,Qubit 13,play,main
2963,2963,0,barrier,barrier,Qubit 0,barrier,main
2963,2963,0,barrier,barrier,Qubit 10,barrier,main
2963,2963,0,barrier,barrier,Qubit 10,barrier,main
2963,2963,0,barrier,barrier,Qubit 11,barrier,main
2963,2963,0,barrier,barrier,Qubit 11,barrier,main
2963,2963,0,barrier,barrier,Qubit 12,barrier,main
2963,2963,0,barrier,barrier,Qubit 12,barrier,main
2963,2963,0,barrier,barrier,Qubit 13,barrier,main
2963,2963,0,barrier,barrier,Qubit 13,barrier,main
2963,2963,0,barrier,barrier,Qubit 155,barrier,main
